packet_id,packet_duration,second_frame,src_ip,dest_ip,protocol,length,info,target
PI_434678,0.0069999999998344,SF_373482,fe80::212:7416:16:1616,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_881160,0.0049999999999954,SF_342303,fe80::212:7432:32:3232,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_994923,0.0010000000000047,SF_765918,fe80::212:7440:40:4040,ff02::1a,ICMPv6,64,RPL Control (DODAG Information Solicitation),0
PI_233883,0.0010000000000047,SF_885977,fe80::212:7436:36:3636,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_928753,0.0009999999999763,SF_530037,fe80::212:7435:35:3535,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_781777,0.0020000000000095,SF_707045,fe80::212:7440:40:4040,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_850377,0.0090000000000145,SF_487185,fe80::212:7433:33:3333,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_548625,0.0009999999999763,SF_418581,fe80::212:742e:2e:2e2e,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_433299,0.0029999999999859,SF_859510,2002:db8::212:741a:1a:1a1a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_511906,0.0060000000000854,SF_644428,2002:db8::212:742c:2c:2c2c,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_873429,0.0009999999999905,SF_385410,fe80::212:743c:3c:3c3c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_948124,0.0049999999999954,SF_198991,fe80::212:7421:21:2121,fe80::212:742a:2a:2a2a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_312650,0.8479999999999563,SF_726551,2002:db8::212:7411:11:1111,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_319015,0.0079999999998108,SF_695389,fe80::212:7405:5:505,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_473519,0.69399999999996,SF_468167,fe80::212:7441:41:4141,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_504499,0.1490000000000009,SF_800843,fe80::212:7458:58:5858,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_727824,0.0080000000000381,SF_575890,fe80::212:7405:5:505,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_875158,0.0020000000000095,SF_617071,fe80::212:7406:6:606,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_804706,0.0059999999999718,SF_782851,2002:db8::212:7412:12:1212,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_953049,0.0,SF_174300,fe80::212:7443:43:4343,fe80::212:740e:e:e0e,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_916037,0.0070000000000618,SF_450435,fe80::212:7416:16:1616,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_832722,0.0020000000000095,SF_707045,2002:db8::212:743d:3d:3d3d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_393805,0.5170000000000528,SF_115628,2002:db8::212:7442:42:4242,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_118225,0.0090000000000145,SF_455045,fe80::212:741f:1f:1f1f,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_830602,0.40300000000002,SF_532329,fe80::212:7423:23:2323,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_577965,0.0080000000000381,SF_868731,fe80::212:7405:5:505,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_170268,0.0019999999999953,SF_846478,fe80::212:742c:2c:2c2c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_126069,0.0009999999999763,SF_570415,fe80::212:7443:43:4343,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_778936,0.0049999999999954,SF_815798,fe80::212:7405:5:505,fe80::212:7441:41:4141,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_649998,0.0070000000000618,SF_363648,fe80::212:7433:33:3333,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_718308,0.0059999999998581,SF_831573,fe80::212:7457:57:5757,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_165488,0.9690000000000508,SF_575689,fe80::212:742b:2b:2b2b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_471983,0.0070000000000618,SF_340275,2002:db8::212:7437:37:3737,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_861447,0.004000000000019,SF_685072,fe80::212:741c:1c:1c1c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_174553,0.0010000000000047,SF_506895,fe80::212:7414:14:1414,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_379677,0.0090000000000145,SF_156467,fe80::212:7408:8:808,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_954082,0.0019999999999527,SF_370871,fe80::212:741f:1f:1f1f,fe80::212:7444:44:4444,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_156815,0.004000000000019,SF_224939,fe80::212:744a:4a:4a4a,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_467808,0.0059999999998581,SF_314649,fe80::212:7451:51:5151,fe80::212:7422:22:2222,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_155063,0.002999999999929,SF_443264,fe80::212:7434:34:3434,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_731339,0.0009999999999905,SF_529497,fe80::212:7403:3:303,ff02::1a,ICMPv6,64,RPL Control (DODAG Information Solicitation),0
PI_303834,0.0049999999999954,SF_730734,fe80::212:743a:3a:3a3a,fe80::212:7441:41:4141,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_414877,0.0010000000000047,SF_561235,fe80::212:743c:3c:3c3c,fe80::212:7441:41:4141,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_840599,0.0059999999999718,SF_870434,2002:db8::212:740c:c:c0c,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_233498,0.0030000000000427,SF_174310,fe80::212:7445:45:4545,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_516673,0.0030000000000427,SF_781192,fe80::212:7453:53:5353,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_251426,0.0060000000000854,SF_160964,2002:db8::212:7410:10:1010,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_602865,0.0069999999998344,SF_604484,fe80::212:7429:29:2929,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_941462,0.6960000000000264,SF_224939,fe80::212:742d:2d:2d2d,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_233177,0.0009999999999763,SF_641816,fe80::212:742b:2b:2b2b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_357665,0.0010000000000047,SF_892208,fe80::212:740b:b:b0b,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_947724,0.3699999999998908,SF_629254,2002:db8::212:7437:37:3737,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_610259,0.0009999999999763,SF_758323,fe80::212:7427:27:2727,fe80::212:7419:19:1919,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_118830,0.0649999999999977,SF_966555,fe80::212:741d:1d:1d1d,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_969001,0.0049999999999954,SF_590073,fe80::212:7415:15:1515,fe80::212:7410:10:1010,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_218728,0.0080000000000381,SF_181234,fe80::212:7426:26:2626,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_939953,0.002999999999929,SF_998182,fe80::212:7433:33:3333,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_882366,0.0010000000000331,SF_865064,fe80::212:743d:3d:3d3d,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_435064,0.0049999999999954,SF_801477,fe80::212:7405:5:505,fe80::212:7441:41:4141,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_562176,0.0020000000000663,SF_702350,fe80::212:7455:55:5555,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_259210,0.0009999999999763,SF_573514,fe80::212:7403:3:303,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_756341,0.0070000000000618,SF_359517,2002:db8::212:7442:42:4242,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_729720,0.0,SF_797590,fe80::212:7433:33:3333,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_425112,0.6100000000001273,SF_648713,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_961501,0.5359999999998308,SF_331324,2002:db8::212:741d:1d:1d1d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_831385,0.6459999999999582,SF_877156,2002:db8::212:744a:4a:4a4a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_906560,0.0069999999998344,SF_772547,fe80::212:7411:11:1111,fe80::212:742f:2f:2f2f,ICMPv6,102,RPL Control (DODAG Information Object),0
PI_121341,0.0009999999999905,SF_901088,fe80::212:742c:2c:2c2c,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_272502,0.0,SF_695635,fe80::212:7417:17:1717,fe80::212:740f:f:f0f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_912840,0.0059999999998581,SF_787843,fe80::212:743e:3e:3e3e,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_411416,0.0020000000000663,SF_751459,fe80::212:7451:51:5151,fe80::212:7422:22:2222,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_897406,0.0010000000000331,SF_310128,fe80::212:743e:3e:3e3e,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_536056,0.79300000000012,SF_190159,fe80::212:7433:33:3333,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_980292,0.0009999999999763,SF_184269,fe80::212:743a:3a:3a3a,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_165231,0.0080000000000381,SF_546722,2002:db8::212:7452:52:5252,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_408509,0.0049999999998817,SF_368329,fe80::212:7449:49:4949,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_715493,0.0050000000001091,SF_377173,fe80::212:7425:25:2525,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_902560,0.0090000000000145,SF_707092,fe80::212:7419:19:1919,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_890671,0.0050000000001091,SF_291037,fe80::212:7413:13:1313,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_546811,0.0090000000000145,SF_437553,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_585369,0.0009999999999763,SF_368451,fe80::212:7420:20:2020,fe80::212:7449:49:4949,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_436243,0.0010000000000331,SF_340324,fe80::212:7414:14:1414,fe80::212:743c:3c:3c3c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_242512,0.0060000000003128,SF_692106,fe80::212:7447:47:4747,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_572243,0.004000000000019,SF_751459,fe80::212:7455:55:5555,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_206611,0.0030000000000427,SF_375538,fe80::212:7446:46:4646,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_528670,0.0020000000000095,SF_595927,fe80::212:7425:25:2525,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_958379,0.0010000000000331,SF_148061,fe80::212:7424:24:2424,fe80::212:742c:2c:2c2c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_422452,0.6739999999999782,SF_404995,fe80::212:743c:3c:3c3c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_183905,0.5880000000001928,SF_875381,fe80::212:7428:28:2828,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_973332,0.0,SF_232001,fe80::212:7434:34:3434,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_406256,0.0480000000000018,SF_857624,fe80::212:743a:3a:3a3a,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_265575,0.0010000000000331,SF_232639,fe80::212:7444:44:4444,fe80::212:7412:12:1212,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_260631,0.0090000000000145,SF_531003,fe80::212:744b:4b:4b4b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_249102,0.0060000000000854,SF_870434,fe80::212:7432:32:3232,fe80::212:743d:3d:3d3d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_592443,0.0059999999999718,SF_117038,fe80::212:743c:3c:3c3c,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_159163,0.0009999999999905,SF_397386,fe80::212:7426:26:2626,fe80::212:7420:20:2020,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_764729,0.0090000000000145,SF_976265,2002:db8::212:742e:2e:2e2e,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_560014,0.3729999999999336,SF_699688,fe80::212:742a:2a:2a2a,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_705502,0.0019999999999527,SF_838848,fe80::212:743b:3b:3b3b,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_753841,0.3289999999999509,SF_689540,fe80::212:741d:1d:1d1d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_522109,0.0080000000000381,SF_339354,fe80::212:744c:4c:4c4c,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_776296,0.002999999999929,SF_943170,fe80::212:7437:37:3737,fe80::212:741a:1a:1a1a,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_100209,0.0020000000000663,SF_419115,fe80::212:742a:2a:2a2a,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_642613,0.002999999999929,SF_613888,fe80::212:7455:55:5555,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_816438,0.32100000000014,SF_644991,2002:db8::212:742d:2d:2d2d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_349737,0.3640000000000327,SF_113162,fe80::212:7423:23:2323,fe80::212:741d:1d:1d1d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_619757,0.0069999999998344,SF_902236,fe80::212:741a:1a:1a1a,fe80::212:7450:50:5050,ICMPv6,102,RPL Control (DODAG Information Object),0
PI_955742,0.0060000000000854,SF_681890,fe80::212:7430:30:3030,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_397542,0.4349999999999454,SF_624898,2002:db8::212:742d:2d:2d2d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_578921,0.7440000000001419,SF_943171,fe80::212:744d:4d:4d4d,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_256405,0.0079999999998108,SF_431694,fe80::212:744a:4a:4a4a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_307193,0.0019999999999527,SF_469531,fe80::212:743e:3e:3e3e,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_193808,0.0029999999999859,SF_551797,fe80::212:7408:8:808,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_859925,0.0069999999998344,SF_753570,fe80::212:743d:3d:3d3d,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_803550,0.0,SF_936910,fe80::212:7406:6:606,fe80::212:7403:3:303,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_524226,0.0009999999999763,SF_672822,fe80::212:7440:40:4040,fe80::212:743a:3a:3a3a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_400318,0.0010000000000331,SF_545295,fe80::212:7431:31:3131,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_411997,0.0020000000000095,SF_802789,fe80::212:741c:1c:1c1c,fe80::212:7432:32:3232,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_732336,0.002999999999929,SF_792456,fe80::212:740d:d:d0d,fe80::212:741f:1f:1f1f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_648333,0.0020000000000095,SF_973668,2002:db8::212:742e:2e:2e2e,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_571027,0.0020000000000095,SF_797590,,,IEEE 802.15.4,5,Ack,1
PI_277125,0.0529999999999972,SF_352409,fe80::212:7451:51:5151,fe80::212:742a:2a:2a2a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_314835,0.0679999999999978,SF_255312,fe80::212:740f:f:f0f,fe80::212:7405:5:505,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_415557,0.0010000000000047,SF_615553,fe80::212:7417:17:1717,fe80::212:740f:f:f0f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_997333,0.1850000000000022,SF_450600,fe80::212:744f:4f:4f4f,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_651741,0.0049999999999954,SF_946938,fe80::212:744f:4f:4f4f,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_547095,0.0030000000000427,SF_948671,fe80::212:7451:51:5151,fe80::212:7422:22:2222,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_924143,0.0009999999999763,SF_617071,fe80::212:7406:6:606,fe80::212:742a:2a:2a2a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_434192,0.0070000000000618,SF_113898,fe80::212:7416:16:1616,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_738119,0.0049999999999954,SF_974664,fe80::212:7458:58:5858,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_734992,0.0079999999998108,SF_242324,fe80::212:7444:44:4444,fe80::212:743d:3d:3d3d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_899800,0.0090000000000145,SF_968515,fe80::212:740f:f:f0f,fe80::212:7429:29:2929,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_640715,0.004000000000019,SF_254736,fe80::212:7418:18:1818,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_263944,0.00100000000009,SF_230249,fe80::212:7445:45:4545,fe80::212:7431:31:3131,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_757253,0.0010000000000047,SF_424857,fe80::212:740d:d:d0d,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_616540,0.004000000000019,SF_599900,fe80::212:7407:7:707,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_746132,0.0019999999999527,SF_899829,fe80::212:741e:1e:1e1e,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_573656,0.40300000000002,SF_973889,2002:db8::212:7441:41:4141,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_426459,0.0010000000000331,SF_132400,fe80::212:7438:38:3838,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_562122,0.0090000000000145,SF_427460,fe80::212:7412:12:1212,fe80::212:741f:1f:1f1f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_425737,0.0060000000000854,SF_383049,2002:db8::212:740a:a:a0a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_463076,0.0149999999998726,SF_907932,fe80::212:7418:18:1818,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_441147,0.0090000000000145,SF_660064,fe80::212:741d:1d:1d1d,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
